[REDACTED_IP] - - [18/Feb/2026:19:46:05 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:19:48:06 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:19:49:13 +0000] "POST /xmlrpc.php HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; EIE10;ENUSMCM; rv:11.0) like Gecko"
[REDACTED_IP] - - [18/Feb/2026:19:49:24 +0000] "POST /xmlrpc.php HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; EIE10;ENUSMCM; rv:11.0) like Gecko"
[REDACTED_IP] - - [18/Feb/2026:19:49:33 +0000] "POST /xmlrpc.php HTTP/1.1" 444 0 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; EIE10;ENUSMCM; rv:11.0) like Gecko"
[REDACTED_IP] - - [18/Feb/2026:19:50:07 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:19:51:59 +0000] "GET / HTTP/1.1" 302 29 "-" "Hello from Palo Alto Networks, find out more about our scans in https://docs-cortex.paloaltonetworks.com/r/1/Cortex-Xpanse/Scanning-activity"
[REDACTED_IP] - - [18/Feb/2026:19:52:08 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:19:53:44 +0000] "POST /xmlrpc.php HTTP/1.1" 444 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3)"
[REDACTED_IP] - - [18/Feb/2026:19:53:53 +0000] "POST /xmlrpc.php HTTP/1.1" 444 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3)"
[REDACTED_IP] - - [18/Feb/2026:19:54:05 +0000] "POST /xmlrpc.php HTTP/1.1" 444 0 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.3; WOW64; Trident/7.0; .NET4.0E; .NET4.0C; .NET CLR 3.5.30729; .NET CLR 2.0.50727; .NET CLR 3.0.30729; InfoPath.3)"
[REDACTED_IP] - - [18/Feb/2026:19:54:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:19:56:10 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:19:56:14 +0000] "GET / HTTP/1.1" 404 134 "-" "python-requests/2.32.5"
[REDACTED_IP] - - [18/Feb/2026:19:58:11 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:20:00:11 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 98 "https://xn--b1awacccnl0jqa.xn--p1ai/wp-admin/post.php?post=39&action=edit" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/[REDACTED_IP] YaBrowser/[REDACTED_IP] Safari/537.36"
[REDACTED_IP] - - [18/Feb/2026:20:01:04 +0000] "POST /wp-login.php HTTP/1.1" 200 10996 "-" "Mozilla/5.0"
